date,close,volume,open,high,low
4/27/16,209.35,77218000,208.47,209.81,208.05
4/28/16,207.4475,96764540,208.46,209.76,206.96
4/29/16,206.3308,142309300,206.72,207.13,205.03
5/2/16,207.97,61966240,206.92,208.18,206.41
5/3/16,206.1592,106174100,206.52,206.8,205.28
5/4/16,205.01,92014370,204.99,205.85,204.42
5/5/16,204.97,67381980,205.56,205.98,204.47
5/6/16,205.72,88045660,204.06,205.77,203.88
5/9/16,205.8892,73526600,205.57,206.4,205.36
5/10/16,208.45,77228060,206.72,208.5,206.64
5/11/16,206.5,81565790,207.91,208.54,206.5
5/12/16,206.56,89316340,207.29,207.4899,205.37
5/13/16,204.76,96387930,206.21,206.86,204.38
5/16/16,206.78,77216300,204.96,207.34,204.89
5/17/16,204.8508,114246600,206.46,206.8,204.23
5/18/16,204.91,122696600,204.44,206.3,203.63
5/19/16,204.2,115151900,204.06,204.54,202.78
5/20/16,205.49,104892400,204.92,206.1,204.86
5/23/16,205.21,58582750,205.51,205.84,204.985
5/24/16,207.87,93092790,206.17,208.24,206.14
5/25/16,209.28,78870820,208.67,209.77,207.8691
5/26/16,209.34,55114340,209.44,209.71,208.97
5/27/16,210.24,62797750,209.53,210.25,209.47
5/31/16,209.84,109644300,210.56,210.69,209.18
6/1/16,210.27,69743400,209.12,210.48,208.89
6/2/16,210.91,62885190,209.8,210.93,209.2399
6/3/16,210.28,101655600,210.25,210.69,208.86
6/6/16,211.35,64648460,210.7,211.77,210.51
6/7/16,211.68,60838610,211.525,212.34,211.5
6/8/16,212.37,66060100,211.84,212.52,211.6899
6/9/16,212.08,73672890,211.51,212.22,211.19
6/10/16,210.07,113245800,210.46,210.86,209.43
6/13/16,208.4492,117376300,209.36,210.37,208.35
6/14/16,208.04,124789100,208,208.74,206.9199
6/15/16,207.75,108745400,208.54,209.36,207.53
6/16/16,208.37,149194500,206.73,208.57,205.59
6/17/16,206.52,116531100,207.17,207.2,205.75
6/20/16,207.85,81546570,208.82,209.61,207.75
6/21/16,208.44,72259730,208.3,208.92,207.78
6/22/16,208.1,94503660,208.65,209.5,207.93
6/23/16,210.81,99651290,209.81,210.87,209.27
6/24/16,203.13,332774500,203.63,210.8463,202.72
6/27/16,199.6,247488400,201.59,201.6,198.65
6/28/16,203.1997,158940500,201.48,203.23,201.12
6/29/16,206.66,136758800,204.84,206.93,204.72
6/30/16,209.475,163408900,207.21,209.54,206.56
7/1/16,209.9208,105955800,209.36,210.49,209.29
7/5/16,208.41,109446800,208.95,209.08,207.71
7/6/16,209.66,95760950,207.83,209.8,207.06
7/7/16,209.526,85409500,209.87,210.6495,208.63
7/8/16,212.65,133850900,211.05,212.94,210.7785
7/11/16,213.4,73418870,213.19,214.07,212.95
7/12/16,214.95,100654900,214.53,215.3,213.4308
7/13/16,214.92,87173840,215.44,215.45,214.35
7/14/16,216.12,90720450,216.4,216.67,215.66
7/15/16,215.83,103992200,216.78,217.0125,215.308
7/18/16,216.4092,58340610,215.97,216.6,215.67
7/19/16,216.19,54247840,215.92,216.23,215.63
7/20/16,217.085,58004900,216.75,217.37,216.24
7/21/16,216.265,67610880,216.96,217.22,215.75
7/22/16,217.24,62676500,216.41,217.3,216.1
7/25/16,216.65,55742050,217,217.06,215.97
7/26/16,216.75,69685850,216.53,217.17,215.76
7/27/16,216.52,83930010,217.19,217.27,215.62
7/28/16,216.77,64786550,216.29,217.11,215.75
7/29/16,217.12,79329720,216.46,217.54,216.13
8/1/16,216.94,73111310,217.19,217.65,216.405
8/2/16,215.5492,92202880,216.65,216.83,214.57
8/3/16,216.18,53665810,215.48,216.245,215.13
8/4/16,216.4097,46454000,216.31,216.78,214.25
8/5/16,218.18,71799630,217.21,218.23,217.07
8/8/16,218.05,39681420,218.4,218.52,217.74
8/9/16,218.18,51073070,218.13,218.76,217.8
8/10/16,217.64,57758740,218.31,218.4038,217.23
8/11/16,218.65,72337050,218.26,218.94,217.95
8/12/16,218.46,61208890,218.29,218.71,217.99
8/15/16,219.09,49712550,218.89,219.5,218.88
8/16/16,217.96,53068810,218.6,218.68,217.96
8/17/16,218.37,74886240,218,218.53,217.02
8/18/16,218.86,52668540,218.34,218.9,218.21
8/19/16,218.54,75244030,218.31,218.75,217.74
8/22/16,218.53,61318460,218.26,218.8,217.83
8/23/16,218.97,53289030,219.25,219.6,218.9
8/24/16,217.85,71553010,218.8,218.91,217.36
8/25/16,217.7,69128600,217.4,218.19,217.22
8/26/16,217.29,122386400,217.92,219.12,216.25
8/29/16,218.3608,70431280,217.44,218.665,217.4
8/30/16,218,57588550,218.26,218.59,217.35
8/31/16,217.38,84916020,217.61,217.75,216.465
9/1/16,217.39,97720490,217.37,217.73,216.03
9/2/16,218.37,79119470,218.39,218.87,217.7
9/6/16,219.0308,56528000,218.7,219.12,217.86
9/7/16,219.01,76302150,218.84,219.22,218.3
9/8/16,218.51,73855230,218.62,218.94,218.15
9/9/16,213.28,220309300,216.97,217.03,213.25
9/12/16,216.34,167653400,212.39,216.81,212.31
9/13/16,213.23,182323200,214.84,215.1499,212.5
9/14/16,213.15,133064600,213.29,214.7,212.5
9/15/16,215.28,144092600,212.96,215.73,212.75
9/16/16,213.37,155109000,213.48,213.69,212.57
9/19/16,213.41,80099180,214.13,214.88,213.03
9/20/16,213.42,69217930,214.41,214.59,213.38
9/21/16,215.82,110068700,214.24,216.03,213.44
9/22/16,217.18,76535390,217,217.53,216.71
9/23/16,215.99,73464500,216.72,216.88,215.88
9/26/16,214.24,89700700,215.02,215.23,214.01
9/27/16,215.57,77854200,214.05,215.68,213.62
9/28/16,216.64,87095790,215.83,216.82,214.71
9/29/16,214.68,127225400,216.4,216.87,214.04
9/30/16,216.3,115113500,215.65,217.12,215.36
10/3/16,215.78,83386110,215.82,216.04,215.04
10/4/16,214.68,119749100,215.91,216.17,213.99
10/5/16,215.63,72685460,215.41,216.13,215.33
10/6/16,215.78,62519840,215.37,216.04,214.735
10/7/16,215.04,89597910,216.1,216.3,214.19
10/10/16,216.16,51620410,216.155,216.7,215.985
10/11/16,213.43,130183700,215.66,215.74,212.58
10/12/16,213.71,73322980,213.59,214.32,213.01
10/13/16,213.01,101184500,212.16,213.59,211.21
10/14/16,213.12,93285170,214.15,214.69,213.03
10/17/16,212.38,58185200,213.09,213.39,212.17
10/18/16,213.71,76618560,214.24,214.31,213.27
10/19/16,214.28,66342420,214.02,214.64,213.6
10/20/16,213.88,73492220,213.87,214.53,213.11
10/21/16,213.98,88974470,212.96,214.08,212.76
10/24/16,214.89,59934750,215,215.32,214.48
10/25/16,214.17,66356080,214.68,214.98,213.98
10/26/16,213.74,75561030,213.21,214.42,212.93
10/27/16,213.17,77031450,214.58,214.62,213.08
10/28/16,212.54,140491700,213.14,213.93,211.71
10/31/16,212.55,60669300,212.93,213.19,212.36
11/1/16,211.01,122395800,212.93,212.99,209.6
11/2/16,209.74,102709200,210.65,211.1,209.23
11/3/16,208.78,88715720,209.99,210.24,208.46
11/4/16,208.55,108488200,208.91,209.89,208.38
11/7/16,213.15,109397700,211.45,213.19,211.3
11/8/16,214.11,104838900,212.69,214.77,212.38
11/9/16,216.3792,257961800,212.37,217.1,212.34
11/10/16,216.92,171730900,217.3,218.31,215.22
11/11/16,216.42,100424400,216.08,216.7,215.32
11/14/16,216.59,94378460,217.03,217.27,215.72
11/15/16,218.28,91367180,217.04,218.28,216.8
11/16/16,217.87,65385810,217.56,218.14,217.42
11/17/16,218.99,69130300,218.05,219.06,217.92
11/18/16,218.5,86161200,219.07,219.27,218.29
11/21/16,220.15,72151670,219.17,220.18,219
11/22/16,220.58,67275320,220.51,220.79,219.73
11/23/16,220.7,56502980,219.98,220.76,219.75
11/25/16,221.52,37872260,221.1,221.56,221.01
11/28/16,220.48,76527520,221.16,221.48,220.36
11/29/16,220.91,69579660,220.52,221.44,220.17
11/30/16,220.38,112309600,221.63,221.82,220.31
12/1/16,219.57,78874240,220.73,220.73,219.15
12/2/16,219.68,74621240,219.67,220.25,219.26
12/5/16,221,67101250,220.65,221.4,220.42
12/6/16,221.7,59512650,221.22,221.7441,220.662
12/7/16,224.6,110194800,221.52,224.67,221.38
12/8/16,225.15,96247920,224.57,225.7,224.26
12/9/16,226.51,87827850,225.41,226.53,225.37
12/12/16,226.25,101715300,226.4,226.96,225.76
12/13/16,227.76,110247300,227.02,228.34,227
12/14/16,225.88,141538000,227.41,228.23,225.365
12/15/16,226.81,123647300,226.16,227.81,225.8904
12/16/16,225.04,156228600,226.01,226.08,224.67
12/19/16,225.53,90032620,225.25,226.02,225.08
12/20/16,226.4,89669640,226.15,226.57,225.88
12/21/16,225.77,67782110,226.25,226.45,225.77
12/22/16,225.38,55966720,225.6,225.74,224.92
12/23/16,225.71,36670460,225.43,225.72,225.21
12/27/16,226.27,42619920,226.02,226.73,226
12/28/16,224.4,64009720,226.57,226.59,224.27
12/29/16,224.35,48614080,224.48,224.89,223.84
12/30/16,223.53,108693200,224.73,224.83,222.73
1/3/17,225.24,91087570,225.04,225.83,223.8837
1/4/17,226.58,78458530,225.62,226.75,225.61
1/5/17,226.4,78291080,226.27,226.58,225.48
1/6/17,227.21,71356460,226.53,227.75,225.9
1/9/17,226.46,46723610,226.91,227.0701,226.4163
1/10/17,226.46,63204500,226.48,227.45,226.01
1/11/17,227.1,74510600,226.36,227.1,225.59
1/12/17,226.53,72028310,226.5,226.75,224.955
1/13/17,227.05,62681260,226.73,227.4,226.69
1/17/17,226.25,61098430,226.31,226.78,225.8
1/18/17,226.75,54598260,226.535,226.8,225.9
1/19/17,225.91,66166860,226.84,227,225.41
1/20/17,226.74,126753400,226.7,227.31,225.9719
1/23/17,226.15,74924440,226.35,226.805,225.27
1/24/17,227.6,95251650,226.4,228.08,226.27
1/25/17,229.57,84105490,228.7,229.57,228.51
1/26/17,229.33,59753620,229.4,229.71,229.01
1/27/17,228.97,59643600,229.42,229.59,228.76
1/30/17,227.55,79549380,228.17,228.2,226.41
1/31/17,227.53,75379530,226.98,227.6,226.32
2/1/17,227.62,78927270,228.255,228.59,226.94
2/2/17,227.77,69506430,227.2,228.1,226.82
2/3/17,229.34,80474030,228.82,229.55,228.46
2/6/17,228.93,57729810,228.87,229.326,228.54
2/7/17,228.94,57818730,229.38,229.6556,228.72
2/8/17,229.24,51381110,228.61,229.39,228.31
2/9/17,230.6,65823370,229.56,230.95,229.52
2/10/17,231.51,65951540,231,231.77,230.6216
2/13/17,232.77,55023690,232.08,233.07,232.05
2/14/17,233.7,70023470,232.56,233.71,232.16
2/15/17,234.92,86213560,233.45,235.14,233.39
2/16/17,234.72,84574430,234.96,235.155,233.85
2/17/17,235.09,76881310,233.95,235.09,233.93
2/21/17,236.49,87736380,235.52,236.69,235.51
2/22/17,236.28,61918630,236.02,236.54,235.83
2/23/17,236.44,72812210,236.88,236.9,235.56
2/24/17,236.74,82311890,235.46,236.7932,235.41
2/27/17,237.11,56404310,236.64,237.31,236.35
2/28/17,236.47,95717730,236.67,236.95,236.015
3/1/17,239.78,148882400,238.39,240.32,238.37
3/2/17,238.27,70152200,239.56,239.57,238.21
3/3/17,238.42,81726380,238.17,238.61,237.73
3/6/17,237.71,54424270,237.5,238.12,237.01
3/7/17,237,64807970,237.36,237.77,236.76
3/8/17,236.56,77619600,237.34,237.64,236.4
3/9/17,236.86,90332120,236.7,237.24,235.74
3/10/17,237.69,81757000,237.97,238.02,236.59
3/13/17,237.81,57058040,237.62,237.86,237.24
3/14/17,236.9,59838300,237.18,237.24,236.19
3/15/17,238.95,95071850,237.56,239.44,237.29
3/16/17,238.48,77761390,239.11,239.2,238.1
3/17/17,237.03,88284080,237.75,237.97,237.03
3/20/17,236.77,52529210,237.03,237.36,236.32
3/21/17,233.73,131204400,237.47,237.61,233.58
3/22/17,234.28,97233080,233.77,234.61,233.05
3/23/17,234.03,100172100,234,235.34,233.6
3/24/17,233.86,112400900,234.38,235.04,232.96
3/27/17,233.62,87245320,231.93,233.92,231.61
3/28/17,235.32,93370670,233.27,235.81,233.14
3/29/17,235.54,61043150,234.99,235.81,234.725
3/30/17,236.29,56658160,235.47,236.52,235.27
3/31/17,235.74,73482420,235.9,236.51,235.68
4/3/17,235.33,85424090,235.8,236.03,233.91
4/4/17,235.48,56303450,235,235.58,234.555
4/5/17,234.78,108227700,236.26,237.39,234.54
4/6/17,235.44,68962420,234.94,236.04,234.425
4/7/17,235.2,74345090,235.15,236,234.64
4/10/17,235.34,67526890,235.36,236.255,234.73
4/11/17,235.06,87804580,234.9,235.18,233.34
4/12/17,234.03,81393040,234.74,234.96,233.77
4/13/17,232.51,92625450,233.64,234.49,232.51
4/17/17,234.57,68153720,233.11,234.57,232.88
4/18/17,233.87,83143680,233.72,234.49,233.08
4/19/17,233.44,68254750,234.52,234.95,233.18
4/20/17,235.34,92306890,234.15,235.845,233.78
4/21/17,234.59,109896300,235.25,235.31,234.13
4/24/17,237.17,119008100,237.18,237.41,234.5628
4/25/17,238.55,75528380,237.91,238.95,237.81
4/26/17,238.4,84210820,238.51,239.53,238.35
4/27/17,238.6,57144960,238.77,238.95,237.98
4/28/17,238.08,63426310,238.9,238.93,237.93
5/1/17,238.68,66588230,238.68,239.17,238.195
5/2/17,238.77,57123690,238.84,238.98,238.3
5/3/17,238.48,72846400,238.29,238.8775,237.7
5/4/17,238.76,61322410,238.83,238.9225,237.78
5/5/17,239.7,61561740,239.19,239.72,238.68
5/8/17,239.66,48260110,239.75,239.92,239.17
5/9/17,239.44,51126000,239.96,240.19,239.04
5/10/17,239.87,54209350,239.39,239.87,239.15
5/11/17,239.38,62232520,239.35,239.57,238.13
5/12/17,238.98,53812970,239.09,239.4273,238.67
5/15/17,240.3,61242740,239.47,240.44,239.45
5/16/17,240.08,50523840,240.64,240.67,239.63
5/17/17,235.82,171445400,238.1,238.64,235.75
5/18/17,236.77,106885400,235.73,237.75,235.43
5/19/17,238.31,114380500,237.33,239.08,237.27
5/22/17,239.52,60274380,238.9,239.71,238.82
5/23/17,240.05,48239370,239.95,240.24,239.51
5/24/17,240.61,48761320,240.32,240.73,239.93
5/25/17,241.76,63952460,241.2,242.08,240.96
5/26/17,241.71,46547760,241.54,241.9,241.45
5/30/17,241.5,35144010,241.34,241.79,241.16
5/31/17,241.44,90456540,241.84,241.88,240.64
6/1/17,243.36,68657470,241.97,243.38,241.64
6/2/17,244.17,88562440,243.42,244.35,243.08
6/5/17,243.99,44657990,243.97,244.3,243.76
6/6/17,243.21,50250970,243.34,243.98,243.12
6/7/17,243.66,53896140,243.6,243.92,242.83
6/8/17,243.78,65450200,243.77,244.33,243.17
6/9/17,243.41,132130500,244.09,245.01,241.95
6/12/17,243.36,85851610,243.13,243.42,242.38
6/13/17,244.55,59719680,243.98,244.61,243.5799
6/14/17,244.24,78152710,244.86,244.87,243.29
6/15/17,243.77,66366470,242.68,243.91,242.36
6/16/17,242.64,83932400,242.77,242.83,241.6337
6/19/17,244.66,64836890,243.59,244.73,243.48
6/20/17,243.01,56516390,244.25,244.26,242.99
6/21/17,242.95,55784180,243.42,243.59,242.41
6/22/17,242.84,44068300,242.96,243.53,242.64
6/23/17,243.13,66839890,242.91,243.51,242.47
6/26/17,243.29,56556170,243.9,244.38,243.045
6/27/17,241.33,82144080,243.04,243.38,241.31
6/28/17,243.49,69904140,242.5,243.715,242.23
6/29/17,241.35,106617800,243.66,243.72,239.955
6/30/17,241.8,85199080,242.28,242.71,241.575
7/3/17,242.21,39153810,242.88,243.38,242.21
7/5/17,242.77,54252310,242.63,243.01,241.7
7/6/17,240.55,65968410,241.89,242.03,240.34
7/7/17,242.11,57080980,241.21,242.28,240.5645
7/10/17,242.37,36531030,241.95,242.8,241.76
7/11/17,242.19,50246650,242.16,242.55,240.85
7/12/17,244.01,59173800,243.3,244.2,243.3
7/13/17,244.42,39374380,244.02,244.55,243.76
7/14/17,245.56,60218150,244.43,245.97,244.31
7/17/17,245.53,33455300,245.47,245.91,245.33
7/18/17,245.66,42462230,245.06,245.72,244.67
7/19/17,246.99,50876400,246.02,247,246.01
7/20/17,247.1,46994570,247.28,247.42,246.47
7/21/17,246.88,88656800,246.44,246.91,246.18
7/24/17,246.82,46497170,246.79,246.98,246.28
7/25/17,247.42,54492150,247.68,247.8,247.16
7/26/17,247.43,47318940,247.75,247.79,247.13
7/27/17,247.2,70410610,247.96,248,245.68
7/28/17,246.91,50018870,246.65,247.06,246.13
7/31/17,246.77,65446360,247.37,247.48,246.53
8/1/17,247.32,54942570,247.46,247.5,246.716
8/2/17,247.44,46641310,247.47,247.6,246.37
8/3/17,246.96,40725660,247.31,247.34,246.64
8/4/17,247.41,60164150,247.52,247.79,246.97
8/7/17,247.87,31853630,247.49,247.87,247.37
8/8/17,247.26,61437080,247.51,248.91,246.83
8/9/17,247.25,62302650,246.47,247.31,246.06
8/10/17,243.76,119874200,246.29,246.44,243.7
8/11/17,244.12,74719460,244.02,244.8,243.75
8/14/17,246.54,73068140,245.59,246.79,245.55
8/15/17,246.51,55046030,246.98,247,246.16
8/16/17,246.94,56456130,247.11,247.57,246.45
8/17/17,243.09,127904900,246.24,246.6,243.09
8/18/17,242.71,136647500,242.9,244.189,242.2
8/21/17,242.9,65355480,242.64,243.2,241.83
8/22/17,245.44,62968970,243.57,245.62,243.55
8/23/17,244.56,49991840,244.33,245.05,244.16
8/24/17,243.99,50537170,245,245.18,243.75
8/25/17,244.56,63764770,244.9,245.61,244.39
8/28/17,244.57,38914700,245.17,245.2,244.09
8/29/17,244.85,50873040,243.06,245.15,242.93
8/30/17,246.01,61742150,244.83,246.32,244.62
8/31/17,247.49,102987700,246.72,247.77,246.0473
9/1/17,247.84,61928670,247.92,248.33,247.67
9/5/17,246.06,90176820,247.26,247.52,244.95
9/6/17,246.9,57577360,246.84,247.28,246.23
9/7/17,246.87,57769340,247.25,247.27,246.4
9/8/17,246.58,63733100,246.54,247.11,246.3
9/11/17,249.21,71248670,248.04,249.3,248.02
9/12/17,250.05,56617170,249.63,250.09,249.42
9/13/17,250.17,58999620,249.72,250.21,249.59
9/14/17,250.09,94415520,249.8,250.32,249.6
9/15/17,249.19,94195140,248.69,249.29,248.57
9/18/17,249.72,46389770,249.61,250.12,249.28
9/19/17,249.97,46977870,250,250.07,249.6
9/20/17,250.06,59451260,250.07,250.19,248.92
9/21/17,249.39,48070470,249.88,249.98,249.185
9/22/17,249.44,51187270,249.05,249.63,249.02
9/25/17,248.93,56897290,249.15,249.5532,248.08
9/26/17,249.08,54025690,249.42,249.7,248.805
9/27/17,250.05,80720860,249.88,250.49,248.87
9/28/17,250.35,44658490,249.73,250.44,249.63
9/29/17,251.23,85201140,250.34,251.32,250.13
10/2/17,252.32,58696810,251.49,252.32,251.2926
10/3/17,252.86,66628100,252.46,252.89,252.23
10/4/17,253.16,55799300,252.69,253.44,252.56
10/5/17,254.66,63350340,253.54,254.68,253.196
10/6/17,254.37,80525280,254.15,254.7008,253.85
10/9/17,253.95,35697230,254.63,254.7,253.65
10/10/17,254.62,42854370,254.6,255.05,253.98
10/11/17,255.02,47496390,254.51,255.02,254.32
10/12/17,254.64,46825470,254.66,255.06,254.365
10/13/17,254.95,55027240,255.14,255.27,254.64
10/16/17,255.29,38097990,255.21,255.51,254.82
10/17/17,255.47,31446710,255.23,255.52,254.98
10/18/17,255.72,40613860,255.9,255.95,255.5
10/19/17,255.79,61697310,254.83,255.83,254.35
10/20/17,257.11,89064780,256.7,257.14,255.7744
10/23/17,256.11,63838430,257.48,257.51,256.02
10/24/17,256.56,65036180,256.6,256.83,256.15
10/25/17,255.29,103485100,256.18,256.31,254
10/26/17,255.62,69643520,255.99,256.3,255.48
10/27/17,257.71,85252510,256.47,257.89,255.6254
10/30/17,256.75,54223350,257.07,257.6,256.41
10/31/17,257.15,59193910,257.18,257.44,256.805
11/1/17,257.49,54104920,258.04,258.43,257.07
11/2/17,257.59,56264600,257.41,257.75,256.19
11/3/17,258.45,59484150,257.77,258.5,257.3
11/6/17,258.85,49529150,258.3,259,258.22
11/7/17,258.67,57178400,258.97,259.35,258.09
11/8/17,259.11,50277640,258.47,259.22,258.15
11/9/17,258.17,94490930,257.73,258.39,256.36
11/10/17,258.09,59830970,257.73,258.2926,257.37
11/13/17,258.33,50040800,257.31,258.59,257.27
11/14/17,257.73,61082090,257.41,257.85,256.52
11/15/17,256.44,80248990,256.62,257.22,255.63
11/16/17,258.62,67487850,257.52,259.04,257.4748
11/17/17,257.86,75679800,258.22,258.5882,257.77
11/20/17,258.3,47835520,258.14,258.525,257.86
11/21/17,259.99,68920380,259.18,260.2,258.2627
11/22/17,259.76,44890370,260,260.15,259.57
11/24/17,260.36,27856510,260.32,260.48,260.16
11/27/17,260.23,52070370,260.41,260.75,260
11/28/17,262.87,98662580,260.76,262.9,260.655
11/29/17,262.71,77179920,263.02,263.63,262.2
11/30/17,265.01,126401000,263.76,266.05,263.67
12/1/17,264.46,163874800,264.76,265.31,260.76
12/4/17,264.14,93827280,266.31,266.8,264.08
12/5/17,263.19,77839930,264.43,265.15,263.04
12/6/17,263.24,75513050,262.87,263.73,262.71
12/7/17,264.07,76832360,263.09,264.43,262.94
12/8/17,265.51,76301480,264.99,265.52,264.0315
12/11/17,266.31,82848590,265.58,266.38,265.4793
12/12/17,266.78,84494560,266.57,267.32,266.345
12/13/17,266.75,102819600,267.06,267.56,266.65
12/14/17,265.66,99647210,267.09,267.22,265.6
12/15/17,266.51,142356000,265.45,267.04,265.39
12/18/17,268.2,83360810,268.1,268.6,267.98
12/19/17,267.17,78001550,268.48,268.53,267.09
12/20/17,267.03,76604710,268.27,268.33,266.69
12/21/17,267.58,65925710,267.74,268.385,267.3
12/22/17,267.51,78657310,267.6,267.635,266.9
12/26/17,267.19,45106430,267.05,267.4377,266.885
12/27/17,267.32,57677280,267.38,267.73,267.01
12/28/17,267.87,44797000,267.89,267.92,267.45
12/29/17,266.86,95651160,268.53,268.55,266.64
1/2/18,268.77,86408820,267.84,268.81,267.4
1/3/18,270.47,89133670,268.96,270.64,268.96
1/4/18,271.61,80455860,271.2,272.16,270.5447
1/5/18,273.42,82724160,272.51,273.56,271.95
1/8/18,273.92,57116850,273.31,274.1,272.98
1/9/18,274.54,57114650,274.4,275.25,274.081
1/10/18,274.12,69394220,273.68,274.42,272.92
1/11/18,276.12,62236650,274.75,276.12,274.56
1/12/18,277.92,90463870,276.42,278.11,276.0819
1/16/18,276.97,106269200,279.35,280.09,276.18
1/17/18,279.61,112844200,278.03,280.05,276.97
1/18/18,279.14,100397600,279.48,279.96,278.58
1/19/18,280.41,141303100,279.8,280.41,279.14
1/22/18,282.69,91146870,280.17,282.69,280.11
1/23/18,283.29,96892090,282.74,283.62,282.37
1/24/18,283.18,134617200,284.02,284.7,281.84
1/25/18,283.3,84342320,284.16,284.27,282.405
1/26/18,286.58,107598800,284.25,286.6285,283.96
1/29/18,284.68,89891820,285.93,286.43,284.5
1/30/18,281.76,131479000,282.6,284.736,281.22
1/31/18,281.9,118655600,282.73,283.3,280.68
2/1/18,281.58,89757330,281.07,283.06,280.68
2/2/18,275.45,172897100,280.08,280.23,275.41
2/5/18,263.93,292453400,273.45,275.85,263.31
2/6/18,269.13,353681700,259.94,269.7,258.7
2/7/18,267.67,166678000,268.5,272.36,267.58
2/8/18,257.63,244841900,268.01,268.17,257.59
2/9/18,261.5,283273100,260.8,263.61,252.92
2/12/18,265.34,140752800,263.83,267.01,261.6644
2/13/18,266,81055770,263.97,266.62,263.31
2/14/18,269.59,120406400,264.31,270,264.3
2/15/18,273.03,110226800,271.57,273.04,268.77
2/16/18,273.11,160341500,272.32,275.32,272.27
2/20/18,271.4,85431860,272.03,273.67,270.5
2/21/18,270.05,97671020,271.9,274.72,269.94
2/22/18,270.4,108484800,271.1,273.05,269.64
2/23/18,274.71,92045650,271.79,274.71,271.25
2/26/18,277.9,85166420,275.93,278.01,275.26
2/27/18,274.43,98302760,278.11,278.92,274.36
2/28/18,271.65,121488400,275.68,276.19,271.29
3/1/18,267.7,176457600,271.41,273.17,266
3/2/18,269.08,138968000,265.8,269.72,264.82
3/5/18,272.19,96744650,267.73,272.89,267.61
3/6/18,272.88,75247670,273.3,273.39,271.18
3/7/18,272.78,86910350,270.42,273.18,270.2
3/8/18,274.1,66585910,273.55,274.24,272.42
3/9/18,278.87,113447100,275.7,278.87,275.34
3/12/18,278.52,71759540,279.2,279.91,278.0801
3/13/18,276.72,89639370,279.84,280.41,276.03
3/14/18,275.3,105737200,277.81,278.02,274.67
3/15/18,275,80722410,275.88,276.61,274.43
3/16/18,274.2,99805450,274.5,275.39,274.14
3/19/18,270.49,108516000,273.35,274.3957,268.62
3/20/18,270.95,59438810,270.94,271.67,270.18
3/21/18,270.43,78515750,270.9,273.27,270.19
3/22/18,263.67,147715200,267.91,268.87,263.36
3/23/18,258.05,183290800,264.17,265.02,257.83
3/26/18,265.11,141055300,262.13,265.43,259.41
3/27/18,260.6,129121800,266.17,266.77,258.84
3/28/18,259.83,146259600,260.75,262.64,258.58
3/29/18,263.15,123918900,261.12,265.26,259.8389
4/2/18,257.47,185059000,262.55,263.13,254.67
4/3/18,260.77,119649600,258.87,261.31,256.84
4/4/18,263.56,123488600,256.75,264.355,256.6
4/5/18,265.64,80939550,265.55,266.64,264.32
4/6/18,259.72,179290700,263.42,265.11,258
4/9/18,261,104953500,261.37,264.84,259.9356
4/10/18,265.15,105267300,264.27,266.04,262.98
4/11/18,263.76,91002710,263.47,265.64,263.39
4/12/18,265.93,68430410,265.26,267,265.06
4/13/18,265.15,84883690,267.41,267.54,264.01
4/16/18,267.33,62762920,267,268.2,266.07
4/17/18,270.19,64011070,269.33,270.87,268.75
4/18/18,270.39,57073780,270.69,271.3,269.87
4/19/18,268.89,77570630,269.65,269.88,267.72
4/20/18,266.61,99469420,268.81,269.06,265.61
4/23/18,266.57,65463180,267.26,267.89,265.35
4/24/18,262.98,112734000,267.73,267.9762,261.28
4/25/18,263.63,103238300,262.91,264.13,260.85
4/26/18,266.31,67441210,264.79,267.2452,264.29
4/27/18,266.56,57021920,267,267.34,265.5
4/30/18,264.51,80475460,267.26,267.89,264.43
5/1/18,264.98,75986700,263.87,265.1,262.11
5/2/18,263.2,85501550,264.76,265.68,262.76
5/3/18,262.62,136144700,262.26,263.36,259.05
5/4/18,266.02,91154240,261.52,266.7892,261.15
5/7/18,266.92,55054350,266.89,268.02,266.11
5/8/18,266.92,67338050,266.5,267.325,265.15
5/9/18,269.5,59538590,267.68,269.865,267.09
5/10/18,272.02,70764000,270.34,272.39,270.22
5/11/18,272.85,59725680,272.16,273.15,271.58
5/14/18,272.98,54702570,273.34,274.08,272.36
5/15/18,271.1,86876380,271.59,271.61,270.03
5/16/18,272.24,53759700,271.14,272.76,271.11
5/17/18,272.01,56371150,271.94,273.23,271.13
5/18/18,271.33,64174990,271.62,272.03,270.93
5/21/18,273.37,57738110,273.01,273.98,271.3512
5/22/18,272.61,52880880,273.96,274.25,272.24
5/23/18,273.36,64605540,271.17,273.39,270.99
5/24/18,272.8,75966080,272.91,273.22,270.78
5/25/18,272.15,56329040,272.15,272.86,271.58
5/29/18,269.02,115692100,270.31,271.17,267.76
5/30/18,272.61,69396900,270.5,273.11,270.42
5/31/18,270.94,93426970,272.15,272.49,270.255
6/1/18,273.6,71088010,272.41,273.94,272.33
6/4/18,274.9,45188240,274.53,275.185,274.26
6/5/18,275.1,50988090,275.05,275.53,274.18
6/6/18,277.4,62498610,275.79,277.52,275.09
6/7/18,277.37,72882070,277.95,278.28,276.34
6/8/18,278.19,71981550,276.85,278.25,276.66
6/11/18,278.56,58757260,278.44,279.37,278.31
6/12/18,278.92,72240090,279.03,279.33,278.19
6/13/18,278.03,78889800,279.19,279.48,277.8
